title,link,pubdate
Novavax volunteers in UK threaten to quit over approval delays,https://www.theguardian.com/society/2021/may/21/novavax-volunteers-in-uk-threaten-to-quit-over-approval-delays,2021-05-21-12:19:53
New Zealand’s budget needed to allocate more than small change to the climate crisis  | Robert McLachlan and Paul Callister,https://www.theguardian.com/world/2021/may/21/the-climate-crisis-deserves-more-than-small-change-in-new-zealands-budget,2021-05-21-01:55:00
The Navy sub commanded by artificial intelligence,https://www.bbc.co.uk/news/business-56993035,2021-05-20-23:00:04
"UK Covid: India variant case numbers rise to 3,424 – up 160% over past week – as it happened",https://www.theguardian.com/politics/live/2021/may/20/uk-covid-news-priti-patel-amber-list-countries-quarantine-indian-variant-vaccine-coronavirus-latest-updates,2021-05-20-17:19:04
India’s suffering isn’t just the fault of a new Covid variant  | Rukmini S,https://www.theguardian.com/commentisfree/2021/may/20/covid-india-data-genomic-sequencing-overwhelmed-health-systems,2021-05-20-11:45:18
Have we entered the Anthropocene – a new epoch in Earth’s history? – podcast,https://www.theguardian.com/science/audio/2021/may/20/have-we-entered-anthropocene-new-epoch-in-earths-history-podcast,2021-05-20-10:58:29
Britain could steer a global vaccination programme – but where is the leadership? | Emily Thornberry,https://www.theguardian.com/commentisfree/2021/may/20/britain-global-vaccination-programme-leadership,2021-05-20-05:00:31
Covid ‘booster’ trial will give third vaccine dose to UK volunteers,https://www.theguardian.com/science/2021/may/19/covid-booster-trial-will-give-third-vaccine-dose-to-uk-volunteers,2021-05-19-16:00:13
Acid test: scientists show how LSD opens doors of perception,https://www.theguardian.com/science/2021/may/19/acid-test-scientists-show-how-lsd-opens-doors-of-perception,2021-05-19-14:43:27
UK government to pay older farmers to retire,https://www.bbc.co.uk/news/science-environment-57149744,2021-05-19-12:04:54
China on Mars: Zhurong rover returns first pictures,https://www.bbc.co.uk/news/science-environment-57172346,2021-05-19-11:12:49
Indonesia: Climate change destroying world's oldest animal painting,https://www.bbc.co.uk/news/world-asia-57166995,2021-05-19-05:13:57
UK must do better over electric cars - MPs,https://www.bbc.co.uk/news/uk-politics-57160298,2021-05-18-23:02:42
Shooting for the stars: the otherworldly art of astrophotography – in pictures,https://www.theguardian.com/science/gallery/2021/may/19/shooting-for-the-stars-the-otherworldly-art-of-astrophotography-in-pictures,2021-05-18-17:30:06
Green light for 'net zero' equivalent for nature,https://www.bbc.co.uk/news/science-environment-57152169,2021-05-18-16:53:55
Gas Boilers: What are heat pumps and how much do they cost?,https://www.bbc.co.uk/news/science-environment-57159056,2021-05-18-13:51:37
The reality behind NFTs – podcast,https://www.theguardian.com/science/audio/2021/may/18/the-reality-behind-nfts-podcast,2021-05-18-13:42:57
Just 20 firms behind more than half of single-use plastic waste - study,https://www.bbc.co.uk/news/science-environment-57149741,2021-05-18-05:00:30
"No 10 says vaccine hesitancy is low in UK, amid Bolton concerns",https://www.theguardian.com/society/2021/may/17/vaccine-hesitancy-remains-extremely-low-in-uk-despite-concerns-government-claims,2021-05-17-16:54:32
Did you solve it? Are you smart enough to opt out of cookies?,https://www.theguardian.com/science/2021/may/17/did-you-solve-it-are-you-smart-enough-to-opt-out-of-cookies,2021-05-17-16:00:27
Can you solve it? Are you smart enough to opt out of cookies?,https://www.theguardian.com/science/2021/may/17/can-you-solve-it-are-you-smart-enough-to-opt-out-of-cookies,2021-05-17-06:00:54
John Kerry: US climate envoy criticised for optimism on clean tech,https://www.bbc.co.uk/news/science-environment-57135506,2021-05-16-13:06:40
Mixed messages: is research into human-monkey embryos ethical?,https://www.theguardian.com/science/2021/may/15/mixed-messages-is-research-into-human-animal-hybrids-ethical-chimera,2021-05-15-15:00:29
China lands its Zhurong rover on Mars,https://www.bbc.co.uk/news/science-environment-57122914,2021-05-15-04:05:44
The most plastic-polluted riverbed in the UK,https://www.bbc.co.uk/news/science-environment-57113470,2021-05-14-12:30:27
"England will ‘flex’ Covid vaccinations to tackle India variant, minister says",https://www.theguardian.com/world/2021/may/14/england-flex-covid-vaccinations-tackle-india-variant-minister-says,2021-05-14-08:51:23
Russia picks team for film shot on International Space Station,https://www.bbc.co.uk/news/world-europe-57106618,2021-05-13-18:43:36
Wastewater is 'polluting rivers with microplastic',https://www.bbc.co.uk/news/science-environment-57092135,2021-05-13-15:04:27
Covid-19: what do we know about the variants first detected in India? – podcast,https://www.theguardian.com/science/audio/2021/may/13/covid-19-what-do-we-know-about-the-variants-first-detected-in-india-podcast,2021-05-13-14:30:18
Nature: Throwing money at biodiversity schemes is ineffective,https://www.bbc.co.uk/news/science-environment-57071514,2021-05-12-00:54:06
Mind-boggling magnets could unlock plentiful power,https://www.bbc.co.uk/news/business-56843149,2021-05-10-23:09:13
Sir David Attenborough: Problems that await greater than the epidemic,https://www.bbc.co.uk/news/57050259,2021-05-09-23:27:46
Chinese rocket debris crashes into Indian Ocean - state media,https://www.bbc.co.uk/news/science-environment-57045058,2021-05-09-09:44:37
Cutting methane gas 'crucial for climate fight',https://www.bbc.co.uk/news/science-environment-56933443,2021-05-06-15:30:12
Elon Musk's Starship lands successfully for first time – video,https://www.theguardian.com/science/video/2021/may/06/elon-musks-starship-lands-successfully-for-first-time-video,2021-05-06-05:46:27
Ancient child grave was Africa's earliest funeral,https://www.bbc.co.uk/news/science-environment-56986457,2021-05-05-15:03:00
Pétrus wine aged in space up for sale at Christie's,https://www.bbc.co.uk/news/world-europe-56992086,2021-05-05-10:48:22
Did you solve it? A tray of Portuguese delights,https://www.theguardian.com/science/2021/may/03/did-you-solve-it-a-tray-of-portuguese-delights,2021-05-03-16:00:05
Can you solve it? A tray of Portuguese delights,https://www.theguardian.com/science/2021/may/03/can-you-solve-it-a-tray-of-portuguese-delights,2021-05-02-23:00:44
Why is this the 'most instagrammable' bird?,https://www.bbc.co.uk/news/science-environment-56946165,2021-04-30-23:22:43
